house_id,predicted_price
3421069120,479229.20349600114
7852030320,489583.1001568638
5316101075,2573426.694198085
5309100750,535316.2494787397
629000730,702736.0721681212
511700170,291987.97
1562100030,539411.3147940495
2489200230,530902.139569793
524069116,545582.1319422998
5315100737,1037408.2181352782
1868900675,855363.319362543
1608000120,357228.9059130626
705700240,354689.83003220713
7575600610,265535.9552642782
1778500015,704686.1140715138
5423500240,203630.00453577552
6713700025,333062.42
2734100734,282157.89926081436
301402280,225432.60122701127
2113700205,295681.34812046704
4114601570,2404657.4933483675
3332000615,381563.9908358602
3630050180,356274.7559494273
6852700520,545577.6991901294
6870310010,673168.1726881388
6163900981,312880.87642732146
393000142,370295.31191816827
1771100130,319602.30703580857
1442860160,395465.08563716547
9191200435,551285.7834363171
6788200800,1033323.9881127004
1115300070,685351.2414218325
3176600105,738230.3369793012
2770604665,590361.3847149569
5469500580,413783.226426317
5680000545,547891.3722534971
3424089119,653534.3634469642
1328300180,327923.80291925295
1773100922,318933.30037872534
4123830480,326272.85
9808610190,971953.0317674936
4250200140,283626.5654377427
4217402115,2590418.2370386375
3831250350,366454.1698587814
2397101055,740835.3679701344
6817850110,838768.3577533045
7526800200,629628.0284167633
7853370100,604788.905
2523089025,886041.7000010901
9476200680,255930.43477455628
5714200140,429153.26521170815
3575304895,555415.0385907202
263000018,410345.91881999193
8080400177,578082.208724406
6450304130,340767.01839709555
514500090,603041.6751957551
9477000300,444497.77016192616
853600310,1619357.95
1951600240,195870.7911780392
1099900120,339072.6038006276
5323100120,589656.852715357
1223089016,440638.2062237168
522059172,248882.1707159021
1930300190,687178.359112671
9542840410,308258.95350299584
8665050530,511979.92419398663
5592900205,366395.55686176295
5450300010,621978.5222715654
2459960030,326114.9429374709
3331500455,488308.27153276885
3432500705,394236.0870567834
3702900165,354786.305563616
5249803550,474141.98555903864
626049058,429375.18866702466
1788900380,193065.87304556326
8075400360,226227.9178279965
9113200250,730298.235
2738640040,731114.5986772332
7821200307,470579.23941571324
3530440140,226784.63129287408
3582700130,440679.62809843826
9276200569,800304.5886904452
7197800020,588783.105008189
686200490,532942.3950097777
3501600100,372432.57191302313
6383000690,624053.8588327005
7604400150,371295.28819048585
5249801411,721037.7584505066
2607720420,447098.1965532822
9561100010,416906.4875015201
1796370590,255830.77938950007
4077800593,404876.67601866764
854000165,254390.67139688032
5536100010,834153.8528745049
4188000670,825688.4443262096
31000165,1164728.8902233178
662350050,858086.1028555328
4137000280,263947.8253976576
6169901130,951723.455998145
1953400510,242542.68250834566
7518506716,985542.5507114315
1552520010,364168.13314228924
7955080270,308048.7852926681
9212900100,560784.395633119
3438500798,323871.9379389548
7899800890,225007.6800711903
4319200605,437101.92394741485
1329300480,377783.04311433015
8935100100,796780.0809495136
5016001260,411259.27060001605
4337600280,275983.1734410996
1446401220,196183.9763288343
7135521530,605648.0853189204
6888900115,302242.57317357813
2413301070,295704.1620209412
345700040,299415.7937425021
5566100145,457676.6153816563
7634800070,405342.4589772213
9346910500,687202.3002626796
3529300060,311654.34465652035
8128600060,1376381.3692189432
8572900275,205583.39778123584
4139420590,1396299.9362744505
9274200322,572902.5
1472700200,571417.23
8820903380,503359.25
8563010130,836397.2919093766
8965450110,897242.5023854264
9274204230,545124.5767576437
8165501700,334658.4996235947
2193340260,534195.0329097626
1860600290,962740.5813941805
1222000055,231224.6294154919
2492200280,979549.9922741262
2488200455,393112.100796502
809001520,1326906.6673595915
1796361140,243020.10708623313
6398000011,642082.1865167693
6813600365,592689.1292136126
7504100920,794843.1051281259
8835770330,617442.2350434251
524059322,902270.0783590871
4307330280,380536.1433778973
1245002952,1145270.6235561192
2021069059,264264.0399518967
5700000595,687153.783596726
3629970930,744250.7136203832
3336002215,268974.5499265051
5100401060,714854.6769055384
3278600750,269856.6667988143
1126069045,1585900.934998902
7568700175,323179.92163763114
452001475,485674.1764494076
9283800230,478057.44486295804
1737300130,541248.4818789099
6189600040,526009.6526204338
3679400025,541069.1604832391
1096100010,312871.09840587876
9513900050,246441.06881191803
5452800645,839380.4497494478
273800100,240904.6476314174
7228500037,447069.701643761
808300090,522685.53131157515
2493200215,593433.490162769
5035300255,746709.44572443
3380900160,397016.6987494835
3630000130,430215.7278781863
7300400670,293361.65
6798100070,371834.5323686506
8078400010,551817.3954364565
5566100060,490108.57042189635
2768200212,518292.27
4035900060,587046.7282881886
9460000110,356685.40895530925
7199320190,595977.1428701762
2225039081,506579.57755910023
9512200050,570656.2578240134
2634500085,328019.6321018969
3654800200,261122.28764679757
2724079090,1185232.2190362248
2597520720,834906.8027782607
3034200426,401061.7203317755
984000130,296843.1263267925
7852020670,414070.5155176424
7923500060,707310.6984326184
2310030510,264455.2216256988
2205500540,482883.98602244916
2493200015,456961.7961424421
7853361420,587884.37
5652600605,628569.770247945
5285200020,297487.83209271356
9406530150,369736.45703366125
5706300020,492923.63320346887
3278602490,401276.73625005357
7197000100,530418.0911464099
4447300008,619017.4786667604
7899800045,239428.0356468838
9250900095,343238.3231485826
9268851740,655875.6965054799
8682261440,511330.635
7284900385,679269.6631320067
8079040300,426551.5523217775
2225300585,401855.8019670326
3223039013,455725.9914273981
2013801350,257575.5137760849
4055701110,861832.4829039187
3578401770,417747.33790188655
4046500720,554818.0603961885
6145601745,342957.1557653326
5207200195,681719.5022257769
1972201856,542758.5595374686
7212680080,261714.2144496474
7277100510,569849.3107009133
522079022,537656.5077826922
5605000440,943443.6714097251
6632300230,372081.55649198574
8815400165,655537.5467982885
6708200320,643678.9576055354
2426059076,553668.0514636316
3260200200,578773.5276020933
2770601741,518118.90251473105
4338800500,245295.83381862228
9201000320,748873.4482202731
7655900038,329920.985
3625059140,550094.8859716711
4222310010,177196.85745851824
2114700115,345964.49002414837
3291800710,350175.6937276149
9406590010,379925.07443445147
3025059124,1790752.6485116961
7972601250,394986.5879531101
930000470,800664.3112986818
6690500060,511080.63696994924
16000015,194391.0685730055
5693501102,569902.0727798629
8079040490,444511.5009487082
7225000155,377789.21632060787
8819900170,733162.4762662011
7972601270,332910.4963645022
1224069074,823180.2892184583
5126900321,369287.7734415619
3438501860,256927.90726522027
2822069080,426411.48414208414
1656600310,533406.6524202338
3856900507,1120332.8797468883
1626069139,514885.58862466336
2524049257,1450240.07452577
3904960150,563592.3119307989
7214820610,453480.2797116597
7977201845,596397.407741408
2428100080,850765.8857247718
2202500135,428568.2473955138
1523550220,710466.0568807836
2313900610,465761.2830446577
4123840050,388700.89417298144
2125059124,978116.3245045452
1225039067,483871.18754404696
6431500283,470748.98905847577
2473380010,307600.91687602573
5694501195,403827.56882052636
2881700046,374949.7447138561
6837820330,327745.43100696086
2337300370,188811.77663777024
3876540630,228605.3272323583
626059317,340037.6558296625
3374500520,361515.9341623053
7228501903,393688.802309084
4019300051,461833.02564111626
4232902615,628196.1923495582
3546000090,256231.9273919371
8127700215,768612.6763412692
3438501100,316578.1826351793
1769600066,685651.4317676106
8146100610,730181.0
3052700695,637269.9632301694
7954310210,605435.9197593023
3761700053,1944466.4292319587
1320069179,336274.90266373457
1331900410,820326.3132056388
7303100210,352223.46778453095
2464400285,526949.1483924855
6163901150,384546.58811477676
8955800045,334179.45232556347
2314300200,400348.15142156376
9528104360,406058.61079306604
4177100005,620161.4830716528
8856960260,329470.14071775886
1828001220,635746.4353914994
3066400710,653438.75
624110610,955115.6162928824
4040800260,417541.4486868454
5019500215,517531.91583344335
2481630180,949451.218166385
7203170190,712467.9504815371
510001280,903671.9796772276
9430110120,691252.2162564278
1565950030,342341.44257838326
9828202255,756529.6014679829
3878900270,404821.27972988697
8091600080,209835.9841811025
1112000035,339735.6415558818
2228900270,304571.5455808761
6648701740,291804.76
1245003740,653682.2516846487
2174503441,541790.0324998504
7708250010,315495.7394481325
6072300110,583413.9486343238
2329800140,251789.76966721524
1494300040,538125.116582537
3832050130,274461.7273558418
7203100730,946037.1137386889
7199330170,506338.6299235635
7785000220,768496.994204702
1250201175,378017.3594821848
4054500180,1026604.1974024153
7905200061,428004.73931048234
3751604895,217669.2712776862
5220300140,286321.0824638704
3323059027,333283.843135066
8651611980,917700.9483727958
8673400190,557402.31
1668500100,849416.1847186584
1023059365,560577.518693778
3308030060,341361.124615193
4232400860,1022510.885
2144800615,237499.7066377746
1568100920,1532655.9
9406510040,499189.60763885523
2923049421,334628.6119191438
1051000040,1552093.0856308227
2077700042,715283.0761988205
9423800030,292727.7316957313
9818700455,656756.6173382693
7133300675,335574.9482267436
4113800550,641346.1300344589
5553300375,1535228.5600447583
2025701530,283981.9359403304
7942601155,475745.3130242912
7524300020,266918.04654775583
2520069100,301738.64274634613
5412300410,234155.0471711719
7504110760,708120.1804916641
2594200350,379483.4886954123
2722059013,260916.35731073673
8078430480,542135.1874426369
1423069162,510142.7223830618
8856001090,184425.29187045552
7000100631,848353.6131477457
4222200280,237137.96769881604
7971300050,665894.5259242703
2009001600,228143.85792147514
6619910140,635259.6474607674
2877100985,550588.6467498809
1196000007,399249.06706344546
1330850130,723260.1724903324
6664900410,270907.4984390904
1231001110,352900.89826281293
9235900030,286547.7848532048
9407101840,315617.25945135107
9523103001,468429.1622234594
2149800278,443601.62836819806
7234601198,611465.4133387053
9476700035,363496.4740314573
9297301065,459830.77106003993
518500700,733100.4505012784
7843500090,321825.8637475398
6056110780,279596.6129457822
2345700260,364175.5942330353
3509600070,235992.19660526325
1431700280,344567.343152021
1623049174,283730.0716917575
3024089049,372739.3930767794
7853340450,396320.03176359675
7732410360,772814.5429252333
1446800995,294332.32894478436
2946000285,230095.10748831395
425079100,503859.82004452497
3876313040,449233.4588728193
1762600260,963704.4193986371
1925069121,900716.236955017
7443000480,915335.8189931763
7820000015,343157.42695719004
4027701253,478633.368304006
2826049165,394092.0280618574
5426300060,884486.3611869891
1278000210,160454.65191317027
923000270,337954.14665857685
7657600005,259556.31779556826
3024079057,418782.2493139224
3276180020,311559.88769034477
7304300760,299783.39
3908100020,517924.9279078939
8835400805,825836.0357797054
4051150070,217064.86290024006
3904930530,458777.6394534047
6163900971,353286.40924267384
7942600310,476368.34215704224
4365700330,246103.82643264683
423059207,305233.25911650644
3992700265,352120.79384386295
7177300090,503524.86591100163
2540820010,611100.1518789099
5700002510,925749.3024860561
5201000030,549822.7038732241
7631800015,2225208.8995953677
2922702965,640209.9852161348
1525059198,899983.6291012993
1245003160,707601.3558546001
3810000455,313659.81433962233
7855600080,645048.7210453537
5701500030,1298417.9548115735
7504020400,613905.9189333546
1402600570,314387.0985480247
7575610760,263897.9985768042
8731990370,377617.21253478376
5021900090,807365.5094618374
290000075,445123.7037032391
2841500010,562140.9622587964
3955900830,448567.0327877248
7852110140,555143.75
1311400350,241356.0388416275
7773800015,535519.1657719804
4123400320,518883.99644831626
2725069157,877115.3130361221
666000143,743360.7365235431
5101408678,512004.55088719144
6371000026,383396.0446596998
2024059084,744669.7259591651
7283900036,333881.23275918385
8881900230,794936.6546347297
3959400135,345545.69503014936
7696610270,234617.24277662695
1689400150,793857.8593050021
5103900015,425190.17444968654
1441000350,476674.63075915945
5101408735,342365.7327225065
3126059027,2041516.63793686
2320069014,475550.17282647453
9541600015,621883.9412330263
8682320420,726975.2184169745
1562200090,613361.164206805
3395070980,652971.3402647268
7349600230,261693.3956290324
522049122,273380.7297929635
869700060,299788.8709201288
811000055,1246415.2503993781
1221059176,437317.5579732002
1523059103,416320.3187973984
2025760210,752810.9230672376
9218400088,317429.6890902122
8682292020,441926.17396884563
2623089135,457451.03329325386
3758900259,1582990.9111545586
524069049,613697.8506754148
3121500150,861884.0205643448
5581400080,835649.1264809855
8087800020,492577.51405424275
4070700290,850302.6761156832
3296000170,628819.85
9238500040,569829.2443629713
2744600040,354048.9514514859
6813600380,644980.0219772939
6140100150,504771.2387240782
2201500555,455026.4474504475
2600110250,644647.689938569
4337000275,160005.99053570133
1186000150,561469.5110922041
1972201963,504489.8305355002
1105000745,374688.7385463863
2887700560,605118.348608673
4039700080,602452.7324563126
522049104,305974.095
4202400078,240294.01898996282
7520000695,225323.07863218142
7714000310,383051.24349475384
4319200060,685831.8512799776
8624700015,598691.1683566206
5104520610,312924.64629656856
2354300845,318343.29306177876
3824100291,476646.4982187772
6151800612,253792.7195533843
5454200080,988910.4848068445
6413600290,355155.94704224204
2131200065,350629.30720208265
1459920010,262333.2383526828
50300090,389251.6086417049
2326300090,587353.3496828958
7714000070,383431.06849475385
3630180500,1012098.3410454612
1727850340,999167.2789922906
8691430330,1028497.4935534762
2310030390,237188.8132983707
5561400610,497137.22840196086
7010701016,528156.1871848193
7883605915,224608.10497401166
1282300995,365442.64766163885
4040700310,451346.7848372963
3353400435,237464.6516854345
2143701015,469827.823573688
255450020,373733.395
1020069017,384497.52325232985
4038200120,495962.67561308085
9284801100,306597.4039112953
1965200075,659746.9916755777
847100047,580636.2549425396
4038700720,485961.06695197517
6815100085,763577.6093072443
2508000020,329116.71250949806
255520180,786259.1484380554
6822100750,548667.4936908578
869700050,304838.84525151976
1775801405,549368.6318268315
6600400090,215021.78664196044
7202330270,434730.86903542676
1683400165,864975.6700349393
2625069070,1170640.156466173
7625702440,448124.1112432982
3388000640,236398.8241691647
1899400365,267688.389369866
6899990200,694000.1783700543
5569700020,931366.8245496711
986000045,315273.1058654677
3293700221,331541.36319446797
3764800250,356814.2030068793
2291400566,381781.6644576394
4219401236,1376933.5610570544
4239400840,154674.6363193793
7211400990,204835.91198894984
7696500280,191882.8187977476
7215721070,510998.14711711725
3204850140,372121.9912314314
4322200220,736170.3404495015
2566300100,1171192.0819346856
1944900090,430774.16853150114
6648500390,295667.8626306873
7385300020,716854.1729946678
1704900135,308776.749904451
2877100655,705330.2928195288
2726079098,577769.0
7625703800,448206.81445413287
318300040,522986.7335634791
7922800190,506523.83973197994
2023049361,213001.62798626456
8946400210,480399.0322581724
6071600450,543496.3148799592
4343800100,421988.0760557592
1443300140,409550.06644905015
1024039001,926171.9124575624
2767704860,557555.3532094522
7234600851,658666.5858482348
644200065,887677.2812070308
7784400035,553532.2196283366
3826000560,252913.7478899943
9272202260,570401.0593840611
263000253,407624.2188199919
3621059043,558515.6064007947
240000130,515371.14224441774
1352300120,228794.9221458008
7849200861,302561.8741175461
2487700130,515184.07016276906
1796100140,329427.3481431462
7234601221,532598.7255040602
8651710190,453756.5665358052
2916200091,632725.0179523915
1232000915,511181.5905622818
1545801970,244355.4643966461
3211200420,325737.72915714054
7686204675,190999.8836464113
3141600210,212509.73319561378
3959401284,464201.6494561607
2113700825,250978.63069831877
3876000710,407479.4007634966
522069022,557687.7722076573
3214200070,388988.51989689586
1221039156,307374.3112530147
259600790,411912.8620632938
785000040,479306.2454039765
8138870470,512656.24423453095
2596300035,316371.3460514117
540100057,1466871.6254968033
3073500045,620500.8824838888
5363200266,460410.7035444428
8682261650,538920.3244871751
3224510080,891349.4812405152
3211270160,457745.8438942948
9269200520,225337.8716510598
293810190,484390.6417591537
4197400043,360141.2139318975
3026079031,400338.58323692606
5332200405,978909.4464771575
2473411210,326125.45419796015
9268200315,522953.87601375295
8123500050,606485.1534658651
3221069091,454414.5286802944
2485000165,726632.0601136151
4058800215,601190.5851528264
1926059039,764010.07
2533300680,956415.5754092355
3343903640,311106.0940176639
5700003705,1912747.0173377679
2023049372,374525.9931476031
4058800830,552720.4087690267
3333002302,430985.737098768
2944500340,292830.4559711634
1982200790,563216.914141486
8929000270,477655.8695700389
8122101440,292081.5071732391
7525530470,759037.460371143
9332800020,722313.6389785372
3878900525,229198.258870067
5420300210,274245.7519077679
9232900165,344864.8094599721
6414100026,440631.3041851508
3013300660,600976.9373885724
7954300120,560948.4217294238
1081200360,329529.58127723204
2877102345,547916.7426626066
2202500255,451394.55272406025
7984400050,239444.21575364508
9558020380,440456.907114145
7812801850,236460.11607529997
8944460020,372658.5626236552
2306400040,530837.4091675694
8649400410,450076.298401044
7889602020,250007.9016836874
2041000025,508129.96907410375
871001484,570336.2416937302
2767602141,601098.5684006584
3630180470,804289.795817478
2769602140,489141.5532020589
2473250280,339412.25696938304
5422560660,456712.0241420576
3756600240,346042.5114679496
8651600160,920041.9255868793
7202300540,840666.194972218
8961950250,440726.8795272251
3303000130,440915.86103256943
798000062,272392.41826259985
1695900150,824803.6452760211
1604730150,520836.7920783175
4136930310,859869.6300871086
8835401250,1386325.457076228
8665900328,392877.0640100799
9262800255,324983.36800679634
1853080570,834430.0299113309
5556300114,670378.5949732346
9517200290,497914.2649302554
4037200295,479826.16297981114
7417100123,406931.22578800895
2620069077,203923.99059034858
7922720040,673787.304506315
558100090,573925.663447839
257000037,284570.06010559463
3319500385,408554.42705793434
9297301520,333972.1480880315
3580900090,346351.7053864036
1321039076,186898.91925047553
7227801581,315604.51683157904
9407001620,308282.2550734935
2130400150,346440.180460695
2312400200,260166.4934294026
4046700210,343097.1140609205
1193000480,992096.2739454976
1492800296,645152.3111445522
3013300017,374458.6283474025
3630240140,580456.3128200424
1049010390,346228.2818489647
9320900420,153666.25833333333
4315700060,405605.6952186918
2591010290,356945.0308277066
323089085,571923.3
6600400270,211013.82729166455
2919701105,479799.1082860695
7202360670,908570.605
8927600100,786350.632073867
3211700045,630116.6112015981
4027701326,513734.0131993236
1601600195,284712.7681347871
7853280350,826417.4851785512
3629970130,719710.5160908863
7203120020,797978.5143523796
9542900190,359494.90796729585
8035350120,520128.22194260836
1238501184,955029.6593542321
251200240,467382.9838986934
8945300200,202053.52463866334
2162000160,1110452.0732163312
5466310060,213961.52266588097
1239400064,971063.8422761068
5205000020,330772.61760331824
1720800305,683625.8071596025
7280300375,599876.3464202419
2095800400,476830.5215108389
7852010950,555853.625
1428001160,612038.8062821053
9528104910,739629.6256608015
8644210470,825109.9180869693
7923300310,490479.0555498207
254000100,632936.146680426
1931300688,502256.903038453
7007700030,456046.0039043077
422049178,243392.71576696425
422069067,462877.728787085
2923049393,371072.8495044394
930000305,475982.22559883184
2461900448,488216.06162130256
2610100020,308668.62690012006
2895550050,264608.84817101015
7701700040,277269.2564033607
2460900020,459364.24754718045
9827700105,623112.0269257659
1005000240,315235.67007286026
7200001254,522712.26074138447
866400040,547302.7038776939
305000170,643822.9448130169
2260800110,877536.4942864025
3442000127,648961.5184962928
5253300437,397494.87261984736
7576700150,1019047.3554223808
5469501410,539847.1740040794
5104531120,708951.0921286024
723049434,333040.20949667285
622069006,1277895.346696946
2517101200,313794.9047690694
8159620160,243661.37012062146
5561300640,431100.35658294155
3317010130,219350.10838266066
4364200250,413418.2181488318
8732300060,862112.2182014171
5603700025,698444.7447990244
3585900190,1289323.7969209456
3996900575,271722.6815587905
8731801260,234555.8795358928
3810000860,333799.4403633971
5700003585,2378397.334302514
6332000050,501774.3820965244
9286100250,452307.813377919
9471201110,894632.696971698
9290800050,533678.2162251909
7300200400,624036.5998654626
526069024,953473.3524245924
1454600156,1233913.8196205408
3904980360,512689.05692252785
2626119062,303577.4668843769
8651730290,451677.89627853193
7611200195,807352.6204814964
1919800260,585495.743159588
6632900354,310969.33799399855
3972900195,319559.76044465
5151600170,278567.6689458041
7016000440,480935.08380630746
871000435,754592.899835569
9578060540,507583.7444682358
2332700060,812573.4935183878
766000240,273968.04484189634
4363700200,324970.8494400166
7100000250,324488.8646805833
2781250560,209149.51148104348
2781250100,360961.5212224096
5419800220,261001.27170976374
7147600245,267102.60000898986
2926069083,969109.8022938516
6189200125,855455.3706720535
9542830160,299134.32975843333
5152200020,271417.1788797253
9412900045,515311.53444899456
6600410480,203660.7840476177
6979970080,544501.5221648685
5636010280,266346.9968452241
1732801300,946591.303734295
5561401530,467573.7532701561
9578500510,383479.4896273006
7304300906,327659.15111898934
1223089077,635677.3622041934
721049207,282489.8271910707
8691330310,844193.5373716158
1523069204,451715.18967933295
3188100105,634631.5868182521
6608500290,450472.5238383424
2891400410,355122.07470589294
7663700551,308199.724315637
5413200140,256263.1504740764
425069139,611013.3953305047
6713700155,377340.1397850686
2767603505,502677.864504324
7789000080,267352.365
9211500620,214614.54648422886
3750604417,206256.3579943984
7922800320,524528.1279779039
1471620240,354062.10209982767
2222059052,369684.24402365385
9551200270,1160149.612034777
2767603160,581667.7417984848
9406710060,387804.28085980914
8929000250,388042.1600067974
5538300120,433998.70891092566
2223069120,449052.6813405114
1652500060,1634160.9843571123
8564500240,433210.17438394524
3629700120,651667.1586774334
3943600070,412640.59570189385
4171200025,294579.6453105053
2425049063,2947611.141310452
9828701650,350472.35172987415
3581000340,356599.7826565075
8100900015,384747.83607918693
2125059161,1124157.7457880718
304000380,202985.37447207407
8146200070,1548340.7332437786
686530170,572971.053332719
2917200645,458109.6097149569
9547200530,889375.7407717458
2122059199,693140.4462607125
1150000740,596566.2291448604
5706200060,341253.6587164095
9265410010,226412.92027258303
4083800555,496810.9477774846
6152900332,331072.18774912617
2520900301,234006.18088479634
9828200790,521520.9746771533
1657530180,290108.7304726716
7471900045,249959.48836737475
9828200460,418347.42494664865
1775900140,423664.877468618
6139800430,472866.15638502146
7214400005,491829.43460259406
5332200026,536446.7192678547
9510970300,827353.700668697
2540830020,421066.87466869043
3392100140,200703.03057307453
1326069191,373691.53715539887
2125059112,940597.6946595865
859000022,338465.2074427399
8854100350,636504.7924120683
121059007,273258.5776775589
7977201707,508754.39850710856
3859900060,2563962.1556530567
8815400735,714112.9554095811
705700530,348037.04781450314
6600780130,379564.8959226105
6378500105,412285.73332960083
8143000310,439761.2357361807
2877102330,756263.0590564325
3526039074,642997.523332031
2115510300,241287.30699445918
3024059014,1818968.0216445175
2141330360,618615.6414633997
546000400,501437.0560648811
2071500011,403663.1338926547
7972000240,233099.78072515732
7016200460,426152.49333332403
6204200180,448378.6721960565
1552100135,1123224.8296349188
88000173,430820.42684287974
2581900235,873423.4132031938
9211500560,216705.57060715754
621069218,438571.05432985636
1321970240,294016.844504241
798000630,297865.97465449036
421000285,279112.82331292593
2824600180,816200.5626541087
3832051140,304785.6650759725
1237500105,750907.4423225804
8802400906,263686.0699166885
3166900270,395573.02804237045
3682000060,369696.69791782746
5469700020,271440.4796602648
1245001820,662287.6569831436
9547205660,569437.8268856731
7974700122,731268.415602627
7550801225,557235.7159699358
1099950050,756897.6564529575
1402900460,316086.8034666024
7636800041,1350964.1889155484
2115720270,242062.92595701356
8651441750,201988.5069180006
